지역,확진일,확진자수
도봉구,2021-01-02,5
도봉구,2021-01-03,10
도봉구,2021-01-04,4
도봉구,2021-01-05,12
도봉구,2021-01-06,7
도봉구,2021-01-07,9
도봉구,2021-01-08,6
도봉구,2021-01-09,5
도봉구,2021-01-10,6
도봉구,2021-01-11,8
도봉구,2021-01-12,9
도봉구,2021-01-13,3
도봉구,2021-01-14,6
도봉구,2021-01-15,4
도봉구,2021-01-16,1
도봉구,2021-01-17,3
도봉구,2021-01-18,4
도봉구,2021-01-19,11
도봉구,2021-01-20,3
도봉구,2021-01-21,3
도봉구,2021-01-22,2
도봉구,2021-01-23,11
도봉구,2021-01-25,8
도봉구,2021-01-26,4
도봉구,2021-01-27,7
도봉구,2021-01-28,3
도봉구,2021-01-29,4
도봉구,2021-01-30,7
도봉구,2021-01-31,1
도봉구,2021-02-01,3
도봉구,2021-02-02,6
도봉구,2021-02-03,6
도봉구,2021-02-04,4
도봉구,2021-02-05,4
도봉구,2021-02-06,12
도봉구,2021-02-07,6
도봉구,2021-02-08,6
도봉구,2021-02-09,6
도봉구,2021-02-10,6
도봉구,2021-02-11,3
도봉구,2021-02-12,2
도봉구,2021-02-13,3
도봉구,2021-02-14,3
도봉구,2021-02-15,7
도봉구,2021-02-16,8
도봉구,2021-02-17,3
도봉구,2021-02-18,7
도봉구,2021-02-19,7
도봉구,2021-02-20,1
도봉구,2021-02-21,2
도봉구,2021-02-22,6
도봉구,2021-02-23,6
도봉구,2021-02-24,4
도봉구,2021-02-25,6
도봉구,2021-02-26,6
도봉구,2021-02-27,6
도봉구,2021-02-28,1
도봉구,2021-03-01,3
도봉구,2021-03-02,3
도봉구,2021-03-03,5
도봉구,2021-03-04,6
도봉구,2021-03-05,5
도봉구,2021-03-06,8
도봉구,2021-03-07,5
도봉구,2021-03-08,2
도봉구,2021-03-09,6
도봉구,2021-03-10,1
도봉구,2021-03-11,10
도봉구,2021-03-12,9
도봉구,2021-03-13,5
도봉구,2021-03-14,3
도봉구,2021-03-15,1
도봉구,2021-03-16,1
도봉구,2021-03-17,3
도봉구,2021-03-18,1
도봉구,2021-03-19,3
도봉구,2021-03-20,6
도봉구,2021-03-21,1
도봉구,2021-03-22,2
도봉구,2021-03-23,2
도봉구,2021-03-24,5
도봉구,2021-03-26,3
도봉구,2021-03-27,1
도봉구,2021-03-28,1
도봉구,2021-03-29,3
도봉구,2021-03-30,5
도봉구,2021-03-31,3
도봉구,2021-04-01,2
도봉구,2021-04-02,1
도봉구,2021-04-03,4
도봉구,2021-04-04,2
도봉구,2021-04-05,4
도봉구,2021-04-06,3
도봉구,2021-04-07,4
도봉구,2021-04-08,4
도봉구,2021-04-09,13
도봉구,2021-04-10,4
도봉구,2021-04-11,9
도봉구,2021-04-12,10
도봉구,2021-04-13,7
도봉구,2021-04-14,2
도봉구,2021-04-15,8
도봉구,2021-04-16,3
도봉구,2021-04-18,4
도봉구,2021-04-19,6
도봉구,2021-04-20,7
도봉구,2021-04-21,20
도봉구,2021-04-22,7
도봉구,2021-04-23,2
도봉구,2021-04-24,6
도봉구,2021-04-25,10
도봉구,2021-04-26,5
도봉구,2021-04-27,12
도봉구,2021-04-28,7
도봉구,2021-04-29,7
도봉구,2021-04-30,5
도봉구,2021-05-01,5
도봉구,2021-05-02,4
도봉구,2021-05-03,2
도봉구,2021-05-04,6
도봉구,2021-05-05,17
도봉구,2021-05-06,12
도봉구,2021-05-07,10
도봉구,2021-05-08,12
도봉구,2021-05-09,4
도봉구,2021-05-10,6
도봉구,2021-05-11,7
도봉구,2021-05-12,9
도봉구,2021-05-13,15
도봉구,2021-05-14,16
도봉구,2021-05-15,10
도봉구,2021-05-16,7
도봉구,2021-05-17,9
도봉구,2021-05-18,9
도봉구,2021-05-19,7
도봉구,2021-05-20,2
도봉구,2021-05-21,6
도봉구,2021-05-22,2
도봉구,2021-05-23,4
도봉구,2021-05-24,4
도봉구,2021-05-25,8
도봉구,2021-05-26,2
도봉구,2021-05-27,6
도봉구,2021-05-28,5
도봉구,2021-05-29,5
도봉구,2021-05-30,2
도봉구,2021-05-31,7
도봉구,2021-06-01,11
도봉구,2021-06-02,6
도봉구,2021-06-03,5
도봉구,2021-06-04,3
도봉구,2021-06-05,2
도봉구,2021-06-06,1
도봉구,2021-06-07,2
도봉구,2021-06-08,3
도봉구,2021-06-09,4
도봉구,2021-06-10,2
도봉구,2021-06-11,1
도봉구,2021-06-12,4
도봉구,2021-06-13,1
도봉구,2021-06-14,3
도봉구,2021-06-15,4
도봉구,2021-06-16,6
도봉구,2021-06-17,1
도봉구,2021-06-18,2
도봉구,2021-06-19,2
도봉구,2021-06-20,3
도봉구,2021-06-21,1
도봉구,2021-06-22,6
도봉구,2021-06-23,4
도봉구,2021-06-24,2
도봉구,2021-06-25,5
도봉구,2021-06-26,1
도봉구,2021-06-27,3
도봉구,2021-06-28,1
도봉구,2021-06-29,11
도봉구,2021-06-30,7
도봉구,2021-07-01,11
도봉구,2021-07-02,15
도봉구,2021-07-03,13
도봉구,2021-07-04,6
도봉구,2021-07-05,6
동대문구,2020-02-27,1
동대문구,2020-03-04,3
동대문구,2020-03-08,7
동대문구,2020-03-10,4
동대문구,2020-03-11,3
동대문구,2020-03-12,1
동대문구,2020-03-13,3
동대문구,2020-03-16,2
동대문구,2020-03-17,1
동대문구,2020-03-24,1
동대문구,2020-04-01,1
동대문구,2020-04-03,1
동대문구,2020-04-04,2
동대문구,2020-04-07,1
동대문구,2020-05-10,1
동대문구,2020-05-12,1
동대문구,2020-05-14,1
동대문구,2020-06-05,1
동대문구,2020-06-19,1
동대문구,2020-06-26,1
동대문구,2020-06-27,1
동대문구,2020-07-01,1
동대문구,2020-07-10,1
동대문구,2020-07-12,1
동대문구,2020-07-21,1
동대문구,2020-07-22,1
동대문구,2020-07-25,1
동대문구,2020-08-02,1
동대문구,2020-08-05,1
동대문구,2020-08-09,1
동대문구,2020-08-13,2
동대문구,2020-08-14,3
동대문구,2020-08-15,6
동대문구,2020-08-16,3
동대문구,2020-08-17,6
동대문구,2020-08-18,6
동대문구,2020-08-19,5
동대문구,2020-08-20,6
동대문구,2020-08-21,6
동대문구,2020-08-22,4
동대문구,2020-08-23,4
동대문구,2020-08-24,3
동대문구,2020-08-25,4
동대문구,2020-08-27,2
동대문구,2020-08-28,2
동대문구,2020-08-29,6
동대문구,2020-08-30,2
동대문구,2020-08-31,1
동대문구,2020-09-01,5
동대문구,2020-09-02,1
동대문구,2020-09-03,1
동대문구,2020-09-04,1
동대문구,2020-09-06,1
동대문구,2020-09-07,1
동대문구,2020-09-08,3
동대문구,2020-09-10,3
동대문구,2020-09-14,1
동대문구,2020-09-15,2
동대문구,2020-09-16,4
동대문구,2020-09-24,2
동대문구,2020-09-26,1
동대문구,2020-09-28,5
동대문구,2020-09-30,3
동대문구,2020-10-01,1
동대문구,2020-10-02,1
동대문구,2020-10-04,2
동대문구,2020-10-05,1
동대문구,2020-10-06,6
동대문구,2020-10-08,1
동대문구,2020-10-11,2
동대문구,2020-10-13,3
동대문구,2020-10-15,1
동대문구,2020-10-24,2
동대문구,2020-10-26,1
동대문구,2020-10-30,3
동대문구,2020-11-01,2
동대문구,2020-11-03,4
동대문구,2020-11-04,2
동대문구,2020-11-05,4
동대문구,2020-11-06,2
동대문구,2020-11-07,5
동대문구,2020-11-08,2
동대문구,2020-11-09,2
동대문구,2020-11-10,1
동대문구,2020-11-11,7
동대문구,2020-11-12,11
동대문구,2020-11-13,17
동대문구,2020-11-14,2
동대문구,2020-11-15,1
동대문구,2020-11-16,4
동대문구,2020-11-17,4
동대문구,2020-11-18,2
동대문구,2020-11-19,12
동대문구,2020-11-20,7
동대문구,2020-11-21,8
동대문구,2020-11-23,4
동대문구,2020-11-24,1
동대문구,2020-11-25,4
동대문구,2020-11-26,5
동대문구,2020-11-27,5
동대문구,2020-11-28,5
동대문구,2020-11-29,3
동대문구,2020-11-30,1
동대문구,2020-12-01,9
동대문구,2020-12-02,9
동대문구,2020-12-03,8
동대문구,2020-12-04,4
동대문구,2020-12-05,8
동대문구,2020-12-06,7
동대문구,2020-12-07,3
동대문구,2020-12-08,12
동대문구,2020-12-09,11
동대문구,2020-12-10,9
동대문구,2020-12-11,6
동대문구,2020-12-12,14
동대문구,2020-12-13,6
동대문구,2020-12-14,7
동대문구,2020-12-15,15
동대문구,2020-12-16,14
동대문구,2020-12-17,32
동대문구,2020-12-18,20
동대문구,2020-12-19,10
동대문구,2020-12-20,13
동대문구,2020-12-21,10
동대문구,2020-12-22,10
동대문구,2020-12-23,13
동대문구,2020-12-24,6
동대문구,2020-12-25,16
동대문구,2020-12-26,10
동대문구,2020-12-27,11
동대문구,2020-12-28,6
동대문구,2020-12-29,11
동대문구,2020-12-30,13
동대문구,2020-12-31,7
동대문구,2021-01-01,6
동대문구,2021-01-02,5
동대문구,2021-01-03,6
동대문구,2021-01-04,13
동대문구,2021-01-05,10
동대문구,2021-01-06,5
동대문구,2021-01-07,4
동대문구,2021-01-08,7
동대문구,2021-01-09,5
동대문구,2021-01-10,13
동대문구,2021-01-11,13
동대문구,2021-01-12,6
동대문구,2021-01-13,9
동대문구,2021-01-14,9
동대문구,2021-01-15,7
동대문구,2021-01-16,13
동대문구,2021-01-17,11
동대문구,2021-01-18,6
동대문구,2021-01-19,4
동대문구,2021-01-20,4
동대문구,2021-01-22,3
동대문구,2021-01-23,11
동대문구,2021-01-24,7
동대문구,2021-01-25,9
동대문구,2021-01-26,9
동대문구,2021-01-27,4
동대문구,2021-01-28,4
동대문구,2021-01-29,6
동대문구,2021-01-30,5
동대문구,2021-01-31,21
동대문구,2021-02-01,14
동대문구,2021-02-02,15
동대문구,2021-02-03,6
동대문구,2021-02-04,4
동대문구,2021-02-05,2
동대문구,2021-02-06,3
동대문구,2021-02-07,3
동대문구,2021-02-08,5
동대문구,2021-02-09,4
동대문구,2021-02-10,12
동대문구,2021-02-11,6
동대문구,2021-02-12,4
동대문구,2021-02-13,4
동대문구,2021-02-14,4
동대문구,2021-02-15,7
동대문구,2021-02-16,9
동대문구,2021-02-17,2
동대문구,2021-02-18,6
동대문구,2021-02-19,3
동대문구,2021-02-20,7
동대문구,2021-02-21,1
동대문구,2021-02-22,2
동대문구,2021-02-23,2
동대문구,2021-02-24,2
동대문구,2021-02-25,4
동대문구,2021-02-26,13
동대문구,2021-02-27,13
동대문구,2021-02-28,4
동대문구,2021-03-01,4
동대문구,2021-03-02,4
동대문구,2021-03-03,10
동대문구,2021-03-04,4
동대문구,2021-03-05,6
동대문구,2021-03-06,5
동대문구,2021-03-07,1
동대문구,2021-03-08,1
동대문구,2021-03-09,5
동대문구,2021-03-10,7
동대문구,2021-03-11,4
동대문구,2021-03-12,4
동대문구,2021-03-13,2
동대문구,2021-03-14,1
동대문구,2021-03-16,2
동대문구,2021-03-17,4
동대문구,2021-03-18,7
동대문구,2021-03-19,6
동대문구,2021-03-20,7
동대문구,2021-03-22,1
동대문구,2021-03-23,3
동대문구,2021-03-24,4
동대문구,2021-03-25,3
동대문구,2021-03-26,4
동대문구,2021-03-27,4
동대문구,2021-03-28,3
동대문구,2021-03-29,2
동대문구,2021-03-30,2
동대문구,2021-03-31,5
동대문구,2021-04-01,4
동대문구,2021-04-02,1
동대문구,2021-04-03,1
동대문구,2021-04-04,2
동대문구,2021-04-05,7
동대문구,2021-04-06,8
동대문구,2021-04-07,10
동대문구,2021-04-08,14
동대문구,2021-04-09,10
동대문구,2021-04-10,14
동대문구,2021-04-11,5
동대문구,2021-04-12,3
동대문구,2021-04-13,13
동대문구,2021-04-14,4
동대문구,2021-04-15,8
동대문구,2021-04-16,6
동대문구,2021-04-17,6
동대문구,2021-04-18,7
동대문구,2021-04-19,10
동대문구,2021-04-20,16
동대문구,2021-04-21,13
동대문구,2021-04-22,7
동대문구,2021-04-23,13
동대문구,2021-04-24,7
동대문구,2021-04-25,5
동대문구,2021-04-26,9
동대문구,2021-04-27,14
동대문구,2021-04-28,23
동대문구,2021-04-29,7
동대문구,2021-04-30,14
동대문구,2021-05-01,11
동대문구,2021-05-02,6
동대문구,2021-05-03,10
동대문구,2021-05-04,18
동대문구,2021-05-05,8
동대문구,2021-05-06,4
동대문구,2021-05-07,14
동대문구,2021-05-08,6
동대문구,2021-05-09,8
동대문구,2021-05-10,9
동대문구,2021-05-11,7
동대문구,2021-05-12,11
동대문구,2021-05-13,8
동대문구,2021-05-14,8
동대문구,2021-05-15,6
동대문구,2021-05-16,8
동대문구,2021-05-17,8
동대문구,2021-05-18,5
동대문구,2021-05-19,19
동대문구,2021-05-20,7
동대문구,2021-05-21,7
동대문구,2021-05-22,2
동대문구,2021-05-23,8
동대문구,2021-05-24,4
동대문구,2021-05-25,1
동대문구,2021-05-26,4
동대문구,2021-05-27,7
동대문구,2021-05-28,3
동대문구,2021-05-29,8
동대문구,2021-05-30,4
동대문구,2021-05-31,3
동대문구,2021-06-01,7
동대문구,2021-06-02,7
동대문구,2021-06-03,7
동대문구,2021-06-04,6
동대문구,2021-06-05,4
동대문구,2021-06-06,4
동대문구,2021-06-07,2
동대문구,2021-06-08,3
동대문구,2021-06-09,6
동대문구,2021-06-10,10
동대문구,2021-06-11,10
동대문구,2021-06-12,14
동대문구,2021-06-13,7
동대문구,2021-06-14,8
동대문구,2021-06-15,9
동대문구,2021-06-16,9
동대문구,2021-06-17,8
동대문구,2021-06-18,5
동대문구,2021-06-19,4
동대문구,2021-06-20,3
동대문구,2021-06-21,3
동대문구,2021-06-22,8
동대문구,2021-06-23,1
동대문구,2021-06-24,5
동대문구,2021-06-25,3
동대문구,2021-06-26,4
동대문구,2021-06-27,6
동대문구,2021-06-28,5
동대문구,2021-06-29,18
동대문구,2021-06-30,13
동대문구,2021-07-01,10
동대문구,2021-07-02,13
동대문구,2021-07-03,6
동대문구,2021-07-04,16
동대문구,2021-07-05,10
동작구,2020-02-25,1
동작구,2020-03-09,1
동작구,2020-03-10,3
동작구,2020-03-13,1
동작구,2020-03-17,1
동작구,2020-03-18,2
동작구,2020-03-19,2
동작구,2020-03-20,2
동작구,2020-03-24,1
동작구,2020-03-25,2
동작구,2020-03-28,3
동작구,2020-03-29,2
동작구,2020-03-30,2
동작구,2020-03-31,1
동작구,2020-04-01,1
동작구,2020-04-03,3
동작구,2020-04-08,1
동작구,2020-04-12,1
동작구,2020-04-14,1
동작구,2020-05-08,1
동작구,2020-05-09,1
동작구,2020-05-10,2
동작구,2020-05-11,1
동작구,2020-05-12,1
동작구,2020-05-20,1
동작구,2020-05-27,1
동작구,2020-05-28,1
동작구,2020-06-06,1
동작구,2020-06-08,1
동작구,2020-06-09,2
동작구,2020-06-10,1
동작구,2020-06-15,1
동작구,2020-06-16,2
동작구,2020-06-19,1
동작구,2020-06-20,1
동작구,2020-06-25,1
동작구,2020-06-26,2
동작구,2020-07-01,1
동작구,2020-07-02,1
동작구,2020-07-04,2
동작구,2020-07-07,1
동작구,2020-07-08,1
동작구,2020-07-09,1
동작구,2020-07-11,1
동작구,2020-07-12,1
동작구,2020-07-13,1
동작구,2020-07-14,2
동작구,2020-07-21,1
동작구,2020-07-22,2
동작구,2020-07-23,1
동작구,2020-07-24,1
동작구,2020-08-06,1
동작구,2020-08-07,1
동작구,2020-08-10,1
동작구,2020-08-11,2
동작구,2020-08-13,2
동작구,2020-08-14,2
동작구,2020-08-15,1
동작구,2020-08-16,1
동작구,2020-08-17,11
동작구,2020-08-18,5
동작구,2020-08-19,5
동작구,2020-08-20,2
동작구,2020-08-21,4
동작구,2020-08-22,9
동작구,2020-08-23,1
동작구,2020-08-24,1
동작구,2020-08-25,3
동작구,2020-08-26,6
동작구,2020-08-27,8
동작구,2020-08-28,12
동작구,2020-08-29,15
동작구,2020-08-30,13
동작구,2020-08-31,4
동작구,2020-09-02,2
동작구,2020-09-05,1
동작구,2020-09-06,5
동작구,2020-09-07,4
동작구,2020-09-08,3
동작구,2020-09-09,3
동작구,2020-09-10,2
동작구,2020-09-12,1
동작구,2020-09-14,1
동작구,2020-09-15,4
동작구,2020-09-16,6
동작구,2020-09-17,1
동작구,2020-09-19,1
동작구,2020-09-20,3
동작구,2020-09-21,4
동작구,2020-09-22,3
동작구,2020-09-24,4
동작구,2020-09-26,4
동작구,2020-09-28,2
동작구,2020-09-29,1
동작구,2020-09-30,2
동작구,2020-10-01,3
동작구,2020-10-02,2
동작구,2020-10-04,2
동작구,2020-10-05,1
동작구,2020-10-08,1
동작구,2020-10-09,1
동작구,2020-10-11,1
동작구,2020-10-12,1
동작구,2020-10-13,2
동작구,2020-10-14,1
동작구,2020-10-15,1
동작구,2020-10-18,1
동작구,2020-10-19,1
동작구,2020-10-22,2
동작구,2020-10-23,2
동작구,2020-10-24,1
동작구,2020-10-25,1
동작구,2020-10-29,2
동작구,2020-10-31,2
동작구,2020-11-02,2
동작구,2020-11-03,1
동작구,2020-11-04,3
동작구,2020-11-06,1
동작구,2020-11-07,2
동작구,2020-11-08,3
동작구,2020-11-09,1
동작구,2020-11-12,1
동작구,2020-11-13,4
동작구,2020-11-14,2
동작구,2020-11-15,3
동작구,2020-11-16,2
동작구,2020-11-17,7
동작구,2020-11-18,7
동작구,2020-11-19,6
동작구,2020-11-20,19
동작구,2020-11-21,9
동작구,2020-11-22,8
동작구,2020-11-23,4
동작구,2020-11-24,7
동작구,2020-11-25,5
동작구,2020-11-26,9
동작구,2020-11-27,4
동작구,2020-11-28,9
동작구,2020-11-29,3
동작구,2020-11-30,4
동작구,2020-12-01,12
동작구,2020-12-02,14
동작구,2020-12-03,3
동작구,2020-12-04,8
동작구,2020-12-05,32
동작구,2020-12-06,17
동작구,2020-12-07,13
동작구,2020-12-08,13
동작구,2020-12-09,11
동작구,2020-12-10,19
동작구,2020-12-11,22
동작구,2020-12-12,19
동작구,2020-12-13,4
동작구,2020-12-14,18
동작구,2020-12-15,13
동작구,2020-12-16,23
동작구,2020-12-17,3
동작구,2020-12-18,12
동작구,2020-12-19,7
동작구,2020-12-20,14
동작구,2020-12-21,8
동작구,2020-12-22,11
동작구,2020-12-23,14
동작구,2020-12-24,18
동작구,2020-12-25,12
동작구,2020-12-26,8
동작구,2020-12-27,10
동작구,2020-12-28,12
동작구,2020-12-29,17
동작구,2020-12-30,16
동작구,2020-12-31,17
동작구,2021-01-01,37
동작구,2021-01-02,5
동작구,2021-01-03,10
동작구,2021-01-04,8
동작구,2021-01-05,9
동작구,2021-01-06,4
동작구,2021-01-07,4
동작구,2021-01-08,8
동작구,2021-01-09,7
동작구,2021-01-10,10
동작구,2021-01-11,7
동작구,2021-01-12,7
동작구,2021-01-13,4
동작구,2021-01-14,6
동작구,2021-01-15,9
동작구,2021-01-16,5
동작구,2021-01-17,5
동작구,2021-01-18,4
동작구,2021-01-19,2
동작구,2021-01-20,4
동작구,2021-01-21,7
동작구,2021-01-22,7
동작구,2021-01-23,1
동작구,2021-01-24,4
동작구,2021-01-25,5
동작구,2021-01-26,2
동작구,2021-01-28,4
동작구,2021-01-29,2
동작구,2021-01-30,10
동작구,2021-01-31,2
동작구,2021-02-01,3
동작구,2021-02-02,8
동작구,2021-02-03,5
동작구,2021-02-04,4
동작구,2021-02-05,4
동작구,2021-02-06,6
동작구,2021-02-07,4
동작구,2021-02-08,6
동작구,2021-02-09,2
동작구,2021-02-10,9
동작구,2021-02-11,7
동작구,2021-02-12,5
동작구,2021-02-13,4
동작구,2021-02-14,5
동작구,2021-02-15,7
동작구,2021-02-16,15
동작구,2021-02-17,8
동작구,2021-02-18,5
동작구,2021-02-19,7
동작구,2021-02-20,6
동작구,2021-02-21,5
동작구,2021-02-22,2
동작구,2021-02-23,5
동작구,2021-02-24,5
동작구,2021-02-25,9
동작구,2021-02-26,2
동작구,2021-02-27,1
동작구,2021-02-28,7
동작구,2021-03-01,10
동작구,2021-03-02,6
동작구,2021-03-03,8
동작구,2021-03-04,6
동작구,2021-03-05,2
동작구,2021-03-06,11
동작구,2021-03-07,1
동작구,2021-03-08,1
동작구,2021-03-11,5
동작구,2021-03-12,6
동작구,2021-03-13,4
동작구,2021-03-14,12
동작구,2021-03-15,6
동작구,2021-03-16,7
동작구,2021-03-17,3
동작구,2021-03-18,2
동작구,2021-03-19,2
동작구,2021-03-20,12
동작구,2021-03-21,4
동작구,2021-03-22,6
동작구,2021-03-23,7
동작구,2021-03-24,3
동작구,2021-03-25,8
동작구,2021-03-26,8
동작구,2021-03-27,5
동작구,2021-03-28,3
동작구,2021-03-29,9
동작구,2021-03-30,7
동작구,2021-03-31,10
동작구,2021-04-01,7
동작구,2021-04-02,4
동작구,2021-04-03,13
동작구,2021-04-04,9
동작구,2021-04-05,13
동작구,2021-04-06,12
동작구,2021-04-07,14
동작구,2021-04-08,8
동작구,2021-04-09,12
동작구,2021-04-10,16
동작구,2021-04-11,9
동작구,2021-04-12,13
동작구,2021-04-13,8
동작구,2021-04-14,1
동작구,2021-04-15,9
동작구,2021-04-16,10
동작구,2021-04-17,12
동작구,2021-04-18,11
동작구,2021-04-19,1
동작구,2021-04-20,8
동작구,2021-04-21,5
동작구,2021-04-22,3
동작구,2021-04-23,11
동작구,2021-04-24,11
동작구,2021-04-25,5
동작구,2021-04-26,5
동작구,2021-04-27,15
동작구,2021-04-28,5
동작구,2021-04-29,14
동작구,2021-04-30,12
동작구,2021-05-01,4
동작구,2021-05-02,9
동작구,2021-05-03,9
동작구,2021-05-04,15
동작구,2021-05-05,4
동작구,2021-05-06,3
동작구,2021-05-07,7
동작구,2021-05-08,13
동작구,2021-05-09,6
동작구,2021-05-10,10
동작구,2021-05-11,7
동작구,2021-05-12,5
동작구,2021-05-13,8
동작구,2021-05-14,8
동작구,2021-05-15,6
동작구,2021-05-16,13
동작구,2021-05-17,4
동작구,2021-05-18,11
동작구,2021-05-19,7
동작구,2021-05-20,3
동작구,2021-05-21,6
동작구,2021-05-22,10
동작구,2021-05-23,9
동작구,2021-05-24,3
동작구,2021-05-25,7
동작구,2021-05-26,6
동작구,2021-05-27,4
동작구,2021-05-28,3
동작구,2021-05-29,4
동작구,2021-05-30,4
동작구,2021-05-31,3
동작구,2021-06-01,11
동작구,2021-06-02,10
동작구,2021-06-03,16
동작구,2021-06-04,12
동작구,2021-06-05,13
동작구,2021-06-06,12
동작구,2021-06-07,4
동작구,2021-06-08,8
동작구,2021-06-09,11
동작구,2021-06-10,2
동작구,2021-06-11,6
동작구,2021-06-12,5
동작구,2021-06-13,2
동작구,2021-06-14,5
동작구,2021-06-15,2
동작구,2021-06-16,8
동작구,2021-06-17,8
동작구,2021-06-18,11
동작구,2021-06-19,9
동작구,2021-06-20,6
